scorer,DLC_resnet50_RatFeb2shuffle1_1080000,DLC_resnet50_RatFeb2shuffle1_1080000.1,DLC_resnet50_RatFeb2shuffle1_1080000.2,DLC_resnet50_RatFeb2shuffle1_1080000.3,DLC_resnet50_RatFeb2shuffle1_1080000.4,DLC_resnet50_RatFeb2shuffle1_1080000.5,DLC_resnet50_RatFeb2shuffle1_1080000.6,DLC_resnet50_RatFeb2shuffle1_1080000.7,DLC_resnet50_RatFeb2shuffle1_1080000.8,DLC_resnet50_RatFeb2shuffle1_1080000.9,DLC_resnet50_RatFeb2shuffle1_1080000.10,DLC_resnet50_RatFeb2shuffle1_1080000.11,DLC_resnet50_RatFeb2shuffle1_1080000.12,DLC_resnet50_RatFeb2shuffle1_1080000.13,DLC_resnet50_RatFeb2shuffle1_1080000.14,DLC_resnet50_RatFeb2shuffle1_1080000.15,DLC_resnet50_RatFeb2shuffle1_1080000.16,DLC_resnet50_RatFeb2shuffle1_1080000.17,DLC_resnet50_RatFeb2shuffle1_1080000.18,DLC_resnet50_RatFeb2shuffle1_1080000.19,DLC_resnet50_RatFeb2shuffle1_1080000.20,DLC_resnet50_RatFeb2shuffle1_1080000.21,DLC_resnet50_RatFeb2shuffle1_1080000.22,DLC_resnet50_RatFeb2shuffle1_1080000.23
bodyparts,Nose,Nose,Nose,LeftEye,LeftEye,LeftEye,LeftEar,LeftEar,LeftEar,RightEye,RightEye,RightEye,RightEar,RightEar,RightEar,HP_post,HP_post,HP_post,CameraBrace-joint,CameraBrace-joint,CameraBrace-joint,CameraBrace-top,CameraBrace-top,CameraBrace-top
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
375,2551.821777,1967.536621,0.130871564,2531.858887,1986.813965,0.129445851,2514.576904,1945.603027,0.330565333,2534.297363,2009.439697,0.995544255,2486.114258,2010.581665,0.992803156,2516.619385,1971.369751,0.982907474,2438.534912,1969.342407,0.801417172,2429.35376,1917.736694,0.978775501
376,2426.289795,1913.1604,0.075643815,2531.350098,1971.09375,0.135684326,2510.911133,1941.664063,0.291737556,2532.523193,2000.271729,0.994096041,2486.337402,2007.44397,0.998035491,2514.155518,1965.954468,0.986313939,2436.129395,1968.792114,0.862132609,2425.11499,1916.090942,0.988901258
377,2434.965332,1973.280396,0.064129762,2535.863037,1988.350342,0.171638682,2485.967529,2002.349365,0.411140174,2536.346924,1988.225098,0.984297216,2487.927979,2004.439087,0.995083451,2511.134766,1961.092163,0.979460061,2437.265625,1969.56543,0.784505546,2422.72876,1916.495605,0.994224727
378,2562.669678,1953.810913,0.091788776,2532.531982,1978.091919,0.217312396,2488.598389,1997.191284,0.254968345,2532.70752,1977.235474,0.989654422,2489.97876,1999.353516,0.981054902,2508.48877,1950.662964,0.910362005,2441.365967,1971.016113,0.8462286,2420.48291,1917.109863,0.994220018
379,2564.984131,1949.344727,0.694088519,2531.731445,1966.164673,0.320830554,2489.376221,1990.002319,0.252425611,2532.18457,1967.033813,0.990695953,2491.221191,1991.966797,0.972683251,2509.540527,1941.691895,0.981289148,2441.8479,1970.615479,0.753693581,2418.193848,1918.232422,0.993307948
380,2563.539795,1953.096924,0.771062911,2533.84082,1962.977173,0.376440644,2490.751465,1986.812012,0.269066393,2534.931885,1962.167358,0.992942989,2492.572021,1987.836182,0.968488872,2513.314697,1937.650146,0.99289906,2448.425293,1967.831543,0.955237031,2420.210205,1915.001587,0.994235933
381,2564.241943,1936.644653,0.201133326,2532.993896,1954.179565,0.231273443,2489.165527,1979.187256,0.25625211,2533.81958,1955.354736,0.995169818,2490.520508,1981.726685,0.980540335,2513.235352,1928.523926,0.989159882,2446.739014,1961.749023,0.963432074,2422.735107,1906.570557,0.988227546
382,2473.261963,1873.931396,0.746773899,2445.885498,1985.635986,0.530978501,2486.624512,1967.45813,0.42135939,2529.176025,1943.678101,0.988575518,2488.373535,1968.941772,0.949872255,2511.378906,1922.213989,0.990500927,2450.09082,1955.634277,0.898237348,2429.692627,1903.079712,0.588380277
383,2568.634766,1916.193115,0.893125892,2528.003174,1935.605347,0.343723953,2484.030518,1964.082642,0.45209071,2527.800537,1936.68689,0.989954352,2485.601807,1963.588013,0.971790016,2508.437012,1914.951294,0.985658348,2449.456543,1956.827515,0.946572959,2424.963623,1902.942749,0.885204911
384,2569.026855,1913.315918,0.9590078,2526.973633,1933.307861,0.406766057,2484.120361,1963.376343,0.371118784,2526.637939,1933.521118,0.984991372,2485.908447,1963.543091,0.980460823,2505.276855,1915.722534,0.989324272,2448.901611,1960.149414,0.9219504,2420.462402,1906.924438,0.947674274
385,2568.621582,1908.804688,0.977182984,2525.659424,1932.72998,0.57236886,2482.524658,1964.075317,0.421408623,2525.54541,1932.455933,0.971548617,2484.561279,1965.012207,0.985460699,2502.101318,1916.011597,0.995124638,2447.171143,1963.206177,0.854220688,2417.175293,1909.326904,0.971266448
386,2569.56665,1900.610718,0.955896139,2522.946045,1928.603394,0.335798591,2483.027588,1961.979004,0.226961598,2522.720459,1927.522339,0.977721274,2485.115967,1962.895142,0.992663741,2498.126465,1913.80249,0.996677637,2447.364502,1966.503784,0.927954972,2417.044678,1911.768799,0.937065423
387,2561.0354,1886.258057,0.994165123,2516.366699,1916.995605,0.357542574,2482.36792,1954.59082,0.580983877,2517.201172,1918.96521,0.990845859,2484.164307,1954.744263,0.990674317,2494.397461,1906.918091,0.991461158,2449.224609,1965.246826,0.927462816,2418.01123,1914.367432,0.961230457
388,2559.513672,1872.803467,0.980693281,2512.715088,1905.946655,0.401956856,2480.219482,1945.209839,0.272490263,2512.5625,1905.662231,0.995518565,2482.317871,1945.4552,0.986751914,2490.350098,1898.477051,0.988219976,2453.263672,1961.695801,0.970260441,2419.198242,1912.43335,0.920167446
389,2557.732666,1865.321899,0.957591295,2511.491699,1898.118896,0.394487947,2477.840088,1937.861816,0.570526004,2510.526123,1897.808472,0.985276163,2479.256592,1936.851074,0.970482349,2487.996338,1893.098022,0.99595499,2458.091797,1955.251709,0.968447924,2421.969238,1909.397583,0.852032125
390,2557.84375,1858.467285,0.981675804,2511.155273,1888.805786,0.351536244,2476.971191,1927.196533,0.379384965,2509.923828,1887.909668,0.989657223,2478.888184,1927.339966,0.980290115,2488.771729,1882.318848,0.982092142,2458.691406,1945.951538,0.909744442,2419.566162,1906.978516,0.401848525
391,2554.942383,1853.905884,0.919582009,2507.889893,1878.537231,0.582052112,2473.271973,1915.692627,0.555975735,2507.262451,1877.574585,0.983248472,2475.656982,1916.009399,0.941902161,2491.926025,1873.145752,0.974850297,2463.641846,1938.92749,0.544465899,2536.263428,1810.030151,0.120517552
392,2556.040283,1847.203613,0.834783494,2509.943359,1872.971069,0.607833862,2473.314941,1907.600708,0.461856753,2508.861328,1872.05603,0.982722163,2476.322998,1908.303589,0.980905771,2492.692383,1863.520386,0.986778617,2428.479736,1893.349976,0.838714123,2445.265625,1843.088623,0.145207897
393,2559.380615,1843.827393,0.889251471,2511.552246,1866.998657,0.723589301,2471.632813,1902.887573,0.465849936,2511.275391,1866.531982,0.977994144,2474.861572,1903.312256,0.970022142,2494.689209,1855.457886,0.977920651,2431.384277,1891.519897,0.173094779,2448.700684,1831.94458,0.897855163
394,2564.143311,1845.974243,0.970862806,2513.315186,1865.543701,0.694981754,2473.55542,1898.436035,0.22601831,2514.568604,1865.539673,0.987617791,2475.673584,1899.260986,0.97028023,2498.421631,1851.536743,0.992739737,2433.854248,1897.631348,0.266008109,2451.661133,1823.095215,0.935218632
395,2565.465576,1852.754272,0.895891368,2514.430664,1867.552002,0.760238588,2562.970215,1860.45166,0.425679684,2516.005859,1867.44043,0.989791632,2477.950439,1897.809814,0.989439428,2502.975586,1849.44458,0.993651867,2436.029053,1899.101807,0.960131586,2449.504395,1824.337891,0.921142101
396,2565.929443,1861.989136,0.808380902,2516.951416,1871.225098,0.624680638,2565.013184,1867.695801,0.383382052,2517.519775,1872.074707,0.982144713,2477.986572,1897.275146,0.991780221,2509.463379,1850.652954,0.987432361,2439.277344,1899.759766,0.953487456,2461.547852,1820.110474,0.865077555
397,2563.423584,1863.217651,0.838757575,2516.596924,1873.960693,0.763682365,2564.246094,1869.028564,0.217630327,2516.039551,1875.540039,0.968414545,2478.091309,1901.600464,0.990486681,2509.089355,1855.096069,0.985742807,2438.654297,1903.202515,0.512210727,2463.097412,1827.503418,0.938180447
